source_family,page_url,status_code,candidate_url,candidate_text,candidate_kind,notes
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/previous-participant-outcomes-reports/participant-family-and-carer-outcomes-qld,"Participant, family and carer outcomes - QLD",link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/previous-participant-outcomes-reports/participant-family-and-carer-outcomes-sa,"Participant, family and carer outcomes - SA",link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/previous-participant-outcomes-reports/participant-family-and-carer-outcomes-tas-and-act,"Participant, family and carer outcomes - Tas and ACT",link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/previous-participant-outcomes-reports/participant-family-and-carer-outcomes-vic,"Participant, family and carer outcomes - Vic",link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/previous-participant-outcomes-reports/participant-family-and-carer-outcomes-wa,"Participant, family and carer outcomes - WA",link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/previous-family-and-carer-outcomes-reports,Previous family and carer outcomes reports,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/previous-family-and-carer-outcomes-reports/family-and-carer-outcomes-30-june-2018,Family and Carer Outcomes 30 June 2018,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/previous-family-and-carer-outcomes-reports/family-and-carer-outcomes-30-june-2019,Family and Carer Outcomes 30 June 2019,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/previous-family-and-carer-outcomes-reports/family-and-carer-outcomes-30-june-2020,Family and Carer Outcomes 30 June 2020,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/previous-family-and-carer-outcomes-reports/family-and-carer-outcomes-30-june-2021,Family and Carer Outcomes 30 June 2021,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/previous-family-and-carer-outcomes-reports/family-and-carer-outcomes-30-june-2022,Family and Carer Outcomes 30 June 2022,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/previous-family-and-carer-outcomes-reports/family-and-carer-outcomes-30-june-2023,Family and Carer Outcomes 30 June 2023,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/employment-outcomes-participants-their-families-and-carers,"Employment outcomes - participants, their families and carers",link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/covid-19-impact-participant-and-familycarer-outcomes-30-june-2020,COVID-19 impact on participant and family/carer outcomes 30 June 2020,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/health-and-wellbeing-ndis-participants-and-their-families-and-carers,Health and wellbeing of NDIS participants and their families and carers,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/intellectual-disability,Intellectual Disability,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,Psychosocial,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/specialist-disability-accommodation-sda-data,Specialist Disability Accommodation (SDA) Data,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://www.linkedin.com/company/national-disability-insurance-agency,LinkedIn (External website),link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://www.youtube.com/user/DisabilityCare,YouTube (External website),link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,source_page,source_page,text/html; charset=utf-8
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.housingdata.gov.au/,Housing data,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/reports-data/downloadable-resources,Educational resources,download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/Australias-Disability-Strategy,Australia&#x2019;s Disability Strategy,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.housingdata.gov.au/,Housing data,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/disability-services-national-minimum-data-set,Disability Services National Minimum Data Set,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/disability-services-national-minimum-data-set/about-dsnmds,About Disability Services National Minimum Data Set,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/national-disability-insurance-scheme-content-data-collection,National Disability Insurance Scheme Content Data Collection,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/national-social-housing-survey,National Social Housing Survey,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/national-social-housing-survey/about-the-national-social-housing-survey,About National Social Housing Survey,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/specialist-homelessness-services-collection,Specialist Homelessness Services collection,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/specialist-homelessness-services-collection/about-specialist-homelessness-services-collection,About Specialist Homelessness Services,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/specialist-homelessness-services-collection/specialist-homelessness-information-platform,SHIP: Specialist Homelessness Information Platform,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/specialist-homelessness-services-collection/validata,Validata,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/specialist-homelessness-services-collection/training-resources,Training & resources,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/specialist-homelessness-services-collection/shs-elearning,SHS eLearning,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/specialist-homelessness-services-collection/shs-data-definitions,SHS data definitions,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/specialist-homelessness-services-collection/shs-privacy-security,SHS privacy & security,link,keyword/download candidate
